assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems,realm,scopes
120191069,15261,Oligosoma striatum,Vulnerable,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120191303,15265,Oligosoma waimatense,Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120191326,15267,Oligosoma longipes,Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120191388,177826,Naultinus gemmeus,Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192514,120163135,Woodworthia cf. brunnea,Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192524,120188714,Mokopirirakau cryptozoicus,Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192529,120188740,Mokopirirakau granulatus,Vulnerable,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192539,120188938,Naultinus elegans,Vulnerable,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192549,120189003,Naultinus punctatus,Vulnerable,2019,2018-03-13 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192554,120189038,Naultinus stellatus,Vulnerable,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192559,120189071,Naultinus tuberculatus,Vulnerable,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192569,120189156,Oligosoma awakopaka,Critically Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192574,120189166,Oligosoma burganae,Critically Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192579,120189237,Oligosoma chloronoton,Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192584,120189424,Oligosoma elium,Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192594,120189462,Oligosoma hoparatea,Critically Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192599,120189469,Oligosoma inconspicuum,Vulnerable,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192604,120189518,Oligosoma judgei,Critically Endangered,2019,2018-02-17 00:00:00 UTC,Stable,Terrestrial,Australasian,Global
120192614,120189545,Oligosoma levidensum,Endangered,2019,2019-02-28 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192619,120189599,Oligosoma lineoocellatum,Endangered,2019,2018-02-17 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192649,120189967,Oligosoma pikitanga,Critically Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192659,120190019,Oligosoma prasinum,Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192664,120190052,Oligosoma repens,Vulnerable,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192684,120190169,Oligosoma taumakae,Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192689,120190180,Oligosoma tekakahu,Vulnerable,2019,2018-02-13 00:00:00 UTC,Increasing,Terrestrial,Australasian,Global
120192694,120190199,Oligosoma toka,Endangered,2019,2018-02-18 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
120192704,120190272,Oligosoma homalonotum,Endangered,2019,2018-02-17 00:00:00 UTC,Stable,Terrestrial,Australasian,Global
120327973,55524,Nesorohyla kanaima,Endangered,2019,2018-10-04 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
120427704,56023,Stefania ackawaio,Vulnerable,2019,2018-03-20 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
120465019,56024,Stefania ayangannae,Vulnerable,2019,2017-11-14 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
120465782,56025,Stefania coxi,Vulnerable,2019,2017-11-14 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
120588662,120588639,Pongo tapanuliensis,Critically Endangered,2017,2017-10-11 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
121001604,121001523,Geomitra coronula,Critically Endangered,2018,2018-02-20 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
121035795,39394,Rhynchobatus djiddensis,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
121210485,2958,Brachionichthys hirsutus,Critically Endangered,2020,2018-04-30 00:00:00 UTC,Decreasing,Marine,,Global
121384861,121384513,Andinobates victimatus,Endangered,2019,2018-06-28 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
121385030,121384906,Bolitoglossa yariguiensis,Endangered,2019,2019-03-20 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
121638486,50009685,Pholidoscelis atratus,Critically Endangered,2017,2015-07-22 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
121640494,50009027,Pholidoscelis dorsalis,Endangered,2017,2015-07-21 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
121643821,50009293,Pholidoscelis wetmorei,Vulnerable,2017,2015-07-23 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
121709613,2750,Bellamya phthinotropis,Critically Endangered,2017,2015-10-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Afrotropical,"Global, Eastern Africa & Pan-Africa"
121725532,41540,Aotus nancymaae,Vulnerable,2017,2017-03-24 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
121739077,191108,Anguilla rostrata,Endangered,2017,2013-06-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Nearctic|Neotropical,Global
121745669,712,Ailuropoda melanoleuca,Vulnerable,2016,2016-04-11 00:00:00 UTC,Increasing,Terrestrial,Indomalayan|Palearctic,Global
122055045,122055033,Acanthogobius insularis,Endangered,2019,2018-03-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Palearctic,Global
122055107,122055098,Biwia yodoensis,Endangered,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055137,122055117,Cobitis kaibarai,Vulnerable,2019,2017-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055153,122055145,Cobitis magnostriata,Endangered,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055186,122055172,Cobitis sakahoko,Endangered,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055238,122055219,Cobitis takenoi,Critically Endangered,2019,2017-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055572,122055564,Pseudorasbora pugnax,Vulnerable,2019,2017-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055620,122055606,Rhinogobius biwaensis,Endangered,2019,2018-03-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122055640,122055630,Rhinogobius ogasawaraensis,Vulnerable,2019,2018-03-02 00:00:00 UTC,Stable,Freshwater (=Inland waters),Palearctic,Global
122055694,122055686,Sillago parvisquamis,Endangered,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Palearctic,Global
122055879,122055851,Tribolodon nakamurai,Endangered,2019,2017-12-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Palearctic,Global
122058246,9871,Hemicordulia ogasawarensis,Endangered,2020,2017-12-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
122058452,10820,Indolestes boninensis,Critically Endangered,2020,2017-12-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
122058507,2875,Ischnura ezoin,Endangered,2020,2017-12-08 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
122059823,19511,Rhinocypha ogasawarensis,Endangered,2020,2017-12-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Oceanian,Global
122061051,168361,Sympetrum maculatum,Endangered,2020,2017-12-08 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Palearctic,Global
122149983,163603,Podolestes coomansi,Vulnerable,2019,2018-03-14 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
122150110,122149956,Podolestes chrysopus,Endangered,2019,2017-12-03 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
122150412,122150350,Amphicnemis madelenae,Critically Endangered,2019,2017-11-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
122150719,163787,Mortonagrion appendiculatum,Endangered,2019,2018-02-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
122172312,78528858,Pachytriton feii,Vulnerable,2020,2019-06-19 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
122209821,190785,Euphaea pahyapi,Endangered,2019,2018-03-03 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
122351869,6727,Hystricella echinulata,Endangered,2018,2017-11-30 00:00:00 UTC,Decreasing,Terrestrial,Palearctic,Global & Europe
122558520,44191,Ctenosaura oedirhina,Endangered,2019,2018-06-05 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
122603026,122530997,Papilio godeffroyi,Endangered,2018,2018-03-04 00:00:00 UTC,Decreasing,Terrestrial,Oceanian,Global
122918684,22736432,Chasiempis sclateri,Vulnerable,2018,2016-10-01 00:00:00 UTC,Increasing,Terrestrial,Oceanian,Global
122936983,10800,Iguana delicatissima,Critically Endangered,2018,2018-03-03 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
122963341,9968,Hesperia dacotae,Endangered,2019,2018-03-01 00:00:00 UTC,Decreasing,Terrestrial,Nearctic,Global
123027580,163657,Coeliccia macrostigma,Endangered,2019,2017-12-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123029778,122883783,Coeliccia matok,Endangered,2019,2017-12-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123029843,122885292,Prodasineura yulan,Endangered,2019,2017-12-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123132884,54550,Atelopus sernai,Critically Endangered,2017,2016-08-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
123198028,123197987,Drepanosticta drusilla,Vulnerable,2019,2017-12-29 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123377657,3461,Cairnsichthys rhombosomoides,Endangered,2019,2019-02-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123377703,5489,Craterocephalus dalhousiensis,Critically Endangered,2019,2019-02-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123377795,8819,Galaxiella nigrostriata,Endangered,2019,2019-01-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123377818,8820,Galaxiella pusilla,Endangered,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123377841,8821,Galaxiella munda,Endangered,2019,2019-01-10 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378147,11575,Lepidogalaxias salamandroides,Endangered,2019,2019-01-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378170,12573,Maccullochella ikei,Endangered,2019,2019-02-07 00:00:00 UTC,Increasing,Freshwater (=Inland waters),Australasian,Global
123378211,12574,Maccullochella macquariensis,Vulnerable,2019,2019-02-14 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123378257,13054,Melanotaenia eachamensis,Endangered,2019,2019-02-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378303,13062,Melanotaenia gracilis,Endangered,2019,2019-02-01 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123378349,13555,Milyeringa veritas,Endangered,2019,2019-01-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378416,14320,Nannatherina balstoni,Endangered,2019,2019-01-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378439,14321,Nannoperca oxleyana,Endangered,2019,2019-02-08 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378462,14322,Nannoperca variegata,Endangered,2019,2019-02-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123378508,16109,Paragalaxias mesotes,Endangered,2019,2019-02-11 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123378802,18383,Prototroctes maraena,Vulnerable,2019,2019-02-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Australasian,Global
123378987,18543,Pseudomugil mellis,Endangered,2019,2019-02-06 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123379010,19951,Scaturiginichthys vermeilipinnis,Critically Endangered,2019,2019-02-11 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123379189,39301,Nannoperca obscura,Endangered,2019,2019-02-11 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123379212,40692,Craterocephalus fluviatilis,Critically Endangered,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382021,122899816,Neoceratodus forsteri,Endangered,2019,2019-02-13 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382031,122900149,Neosiluroides cooperensis,Endangered,2019,2019-02-11 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382046,122900298,Neosilurus gloveri,Critically Endangered,2019,2019-02-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382051,122900915,Neosilurus mollespiculum,Vulnerable,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382096,122902229,Galaxias aequipinnis,Critically Endangered,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382106,122902289,Galaxias auratus,Endangered,2019,2019-02-11 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382111,122902298,Galaxias brevissimus,Critically Endangered,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382116,122902325,Galaxias gunaikurnai,Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382121,122902334,Galaxias lanceolatus,Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382126,122902339,Galaxias longifundus,Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382131,122902356,Galaxias mcdowalli,Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382136,122902464,Galaxias mungadhan,Critically Endangered,2019,2019-02-14 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382156,122903211,Galaxias supremus,Critically Endangered,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382161,122903246,Galaxias tantangara,Critically Endangered,2019,2019-02-13 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382166,122903260,Galaxias terenasus,Endangered,2019,2019-02-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382176,122904035,Galaxiella toourtkoourt,Vulnerable,2019,2019-02-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382196,122904106,Paragalaxias eleotroides,Endangered,2019,2019-02-12 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382286,122906177,Maccullochella mariensis,Endangered,2019,2019-02-13 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382291,122906197,Nannoperca pygmaea,Endangered,2019,2019-01-09 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382336,122906680,Scortum neili,Endangered,2019,2019-01-31 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382376,122913831,Mogurnda clivicola,Endangered,2019,2019-02-13 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382386,122913887,Mogurnda thermophila,Critically Endangered,2019,2019-02-28 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382416,122914080,Chlamydogobius japalpa,Vulnerable,2019,2019-02-08 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382421,122914087,Glossogobius bellendenensis,Endangered,2019,2019-02-14 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123382516,123321483,Melanotaenia sp. nov. 'Malanda',Critically Endangered,2019,2019-02-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382521,123321496,Melanotaenia sp. nov. 'Running River',Critically Endangered,2019,2019-02-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382721,123357268,Rhadinocentrus ornatus,Vulnerable,2019,2019-02-12 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382791,123358527,Gadopsis sp. nov. 'Western Victoria',Endangered,2019,2019-02-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters),Australasian,Global
123382821,123358592,Nannoperca vittata,Vulnerable,2019,2019-02-13 00:00:00 UTC,Stable,Freshwater (=Inland waters),Australasian,Global
123407446,88320892,Leptobrachella marmorata,Endangered,2019,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123424329,123376622,Brachiopsilus dianthus,Endangered,2020,2018-04-30 00:00:00 UTC,Decreasing,Marine,,Global
123424339,123423098,Brachiopsilus ziebelli,Critically Endangered,2020,2018-04-30 00:00:00 UTC,Decreasing,Marine,,Global
123424344,123423165,Pezichthys amplispinus,Endangered,2020,2018-04-30 00:00:00 UTC,Decreasing,Marine,,Global
123424349,123423190,Pezichthys compressus,Endangered,2020,2018-04-30 00:00:00 UTC,Decreasing,Marine,,Global
123424369,123423266,Sympterichthys moultoni,Endangered,2020,2018-05-01 00:00:00 UTC,Decreasing,Marine,,Global
123424379,123423510,Thymichthys politus,Critically Endangered,2020,2018-04-30 00:00:00 UTC,Decreasing,Marine,,Global
123448954,79076234,Leptobrachium kantonishikawai,Critically Endangered,2018,2018-03-07 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123469268,79076469,Leptobrachella sabahmontana,Endangered,2019,2018-01-15 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123525562,123523486,Drepanosticta marsyas,Endangered,2019,2018-01-11 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123526246,190839,Protosticta satoi,Vulnerable,2019,2018-03-19 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123530082,123529326,Telosticta gading,Endangered,2019,2018-01-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123530122,123529691,Telosticta ulubaram,Vulnerable,2019,2018-01-30 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123583998,12761,Manis crassicaudata,Endangered,2019,2019-05-10 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123584478,12762,Smutsia gigantea,Endangered,2019,2019-05-02 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
123584856,12763,Manis javanica,Critically Endangered,2019,2019-05-02 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123585768,12765,Smutsia temminckii,Vulnerable,2019,2019-05-01 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
123586126,12766,Phataginus tetradactyla,Vulnerable,2019,2019-05-08 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
123586469,12767,Phataginus tricuspis,Endangered,2019,2019-05-08 00:00:00 UTC,Decreasing,Terrestrial,Afrotropical,Global
123586862,136497,Manis culionensis,Critically Endangered,2019,2018-04-12 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123646580,54468,Ansonia guibei,Critically Endangered,2018,2018-01-16 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123692004,57546,Leptobrachella palmata,Critically Endangered,2018,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123693073,58370,Meristogenys jerboa,Vulnerable,2019,2018-03-09 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123693312,58818,Philautus aurantium,Vulnerable,2019,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123693606,58838,Philautus erythrophthalmus,Endangered,2019,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123693772,58891,Philautus refugii,Vulnerable,2019,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123694230,159222,Pelophryne murudensis,Critically Endangered,2018,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123694365,159223,Pelophryne linanitensis,Critically Endangered,2018,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123694500,89250933,Meristogenys penrissenensis,Endangered,2019,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Indomalayan,Global
123709663,176181,Mniarogekko chahoua,Vulnerable,2018,2010-08-25 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
123715909,176173,Correlophus ciliatus,Vulnerable,2018,2010-08-26 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
123717427,123716589,Dysdera aneris,Vulnerable,2018,2018-01-15 00:00:00 UTC,Stable,Terrestrial,Palearctic,Global
123719258,176213,Correlophus sarasinorum,Vulnerable,2018,2010-08-27 00:00:00 UTC,Decreasing,Terrestrial,Australasian,Global
123740392,203561,Rodriguesophis scriptorcibatus,Endangered,2019,2012-12-31 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
123784373,47102699,Capitellum parvicruzae,Critically Endangered,2013,2013-08-13 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
123784586,49217962,Pseudotolithus senegallus,Vulnerable,2015,2014-06-10 00:00:00 UTC,Decreasing,Marine,,Global
123787702,22686853,Apus acuticauda,Vulnerable,2017,2016-10-01 00:00:00 UTC,Stable,Terrestrial,Indomalayan,Global
123790805,15419,Orcaella brevirostris,Endangered,2017,2017-08-30 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Indomalayan,Global
123792204,17978,Pontoporia blainvillei,Vulnerable,2017,2017-08-14 00:00:00 UTC,Decreasing,Marine,Neotropical,Global
123792572,20425,Sousa teuszii,Critically Endangered,2017,2017-03-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Afrotropical|Palearctic,Global
123792952,22066,Tremarctos ornatus,Vulnerable,2017,2016-02-02 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
123793370,41772,Sus barbatus,Vulnerable,2017,2016-02-22 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123793740,136315,Orcaella heinsohni,Vulnerable,2017,2017-06-06 00:00:00 UTC,Decreasing,Marine,Australasian,Global
123794398,48268560,Cryptotis meridensis,Vulnerable,2017,2016-05-26 00:00:00 UTC,Stable,Terrestrial,Neotropical,Global
123794519,48269619,Cryptotis griseoventris,Endangered,2017,2016-07-11 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
123794774,82031425,Sousa chinensis,Vulnerable,2017,2015-06-22 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine,Afrotropical|Australasian|Indomalayan,Global
123796971,115554360,Oryzomys gorgasi,Endangered,2017,2017-01-16 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
123797627,121097935,Pongo abelii,Critically Endangered,2017,2017-10-16 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123798233,9760,Helarctos malayanus,Vulnerable,2017,2016-02-05 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123809220,17975,Pongo pygmaeus,Critically Endangered,2016,2016-02-08 00:00:00 UTC,Decreasing,Terrestrial,Indomalayan,Global
123814575,123814489,Chelodina mccordi,Critically Endangered,2019,2018-03-15 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Australasian,Global
124406361,39360,Scylliogaleus quecketti,Vulnerable,2019,2018-04-25 00:00:00 UTC,Decreasing,Marine,,Global
124421912,41848,Rhina ancylostoma,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
124422344,41854,Rhynchobatus laevis,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
124435749,44617,Pseudoginglymostoma brevicaudatum,Critically Endangered,2019,2018-04-24 00:00:00 UTC,Decreasing,Marine,,Global
124440461,60118,Dipturus crosnieri,Vulnerable,2019,2018-04-25 00:00:00 UTC,Decreasing,Marine,,Global
124447244,60170,Glaucostegus obtusus,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
124448712,60180,Rhynchobatus luebberti,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
124448942,60182,Rhynchobatus springeri,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
124450956,60198,Mobula munkiana,Vulnerable,2019,2018-11-09 00:00:00 UTC,Decreasing,Marine,,Global
124451161,60199,Mobula tarapacana,Endangered,2019,2018-11-09 00:00:00 UTC,Decreasing,Marine,,Global
124451622,60200,Mobula thurstoni,Endangered,2019,2018-11-09 00:00:00 UTC,Decreasing,Marine,,Global
124479984,161408,Glaucostegus halavi,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine,,Global
124505883,161555,Acroteriobatus leucospilus,Endangered,2019,2018-04-25 00:00:00 UTC,Decreasing,Marine,,Global
124524866,161667,Haploblepharus kistnasamyi,Vulnerable,2019,2018-04-25 00:00:00 UTC,Decreasing,Marine,,Global
124708500,11130,Lachnolaimus maximus,Vulnerable,2010,2009-02-04 00:00:00 UTC,Decreasing,Marine,Nearctic|Neotropical,Global
125046717,22690819,Paraclaravis geoffroyi,Critically Endangered,2018,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125181226,125181144,Pristimantis bounides,Endangered,2018,2017-12-09 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
125184463,125184151,Sachatamia electrops,Endangered,2019,2018-10-10 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
125188780,125188592,Nymphargus caucanus,Endangered,2019,2018-06-28 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters),Neotropical,Global
125189811,125189785,Phrynopus inti,Endangered,2018,2018-03-08 00:00:00 UTC,Decreasing,Terrestrial,Neotropical,Global
