assessmentId,internalTaxonId,scientificName,redlistCategory,yearPublished,assessmentDate,populationTrend,systems
100466315,14049,Mycteroperca jordani,Endangered,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine
100466495,14051,Mycteroperca olfax,Vulnerable,2018,2016-12-09 00:00:00 UTC,Decreasing,Marine
100466794,64411,Plectropomus areolatus,Vulnerable,2018,2016-11-17 00:00:00 UTC,Decreasing,Marine
100467602,7859,Epinephelus marginatus,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine
100468078,44673,Epinephelus fuscoguttatus,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine
100553967,61339,Epinephelus polyphekadion,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine
100569342,132730,Hyporthodus acanthistius,Vulnerable,2018,2016-11-18 00:00:00 UTC,Decreasing,Marine
100573599,135381188,Epinephelus bruneus,Vulnerable,2018,2016-11-20 00:00:00 UTC,Decreasing,Marine
100682195,100682075,Wollastonaria klausgrohi,Critically Endangered,2018,2017-11-30 00:00:00 UTC,Decreasing,Terrestrial
100682372,100682269,Wollastonaria jessicae,Critically Endangered,2018,2017-11-30 00:00:00 UTC,Decreasing,Terrestrial
100921781,54887,Mertensophryne anotis,Endangered,2017,2016-08-16 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
100947343,100946722,Physemacris papillosa,Endangered,2018,2018-03-05 00:00:00 UTC,Decreasing,Terrestrial
100947353,100946841,Peringueyacris namaqua,Vulnerable,2018,2018-03-05 00:00:00 UTC,Decreasing,Terrestrial
100947358,100946928,Prostalia granulata,Endangered,2018,2018-03-06 00:00:00 UTC,Decreasing,Terrestrial
101293528,2892,Bos mutus,Vulnerable,2016,2014-07-09 00:00:00 UTC,Decreasing,Terrestrial
101313187,101313145,Botanophila fonsecai,Endangered,2018,2018-04-30 00:00:00 UTC,Decreasing,Terrestrial
101384195,157547,Ampedus quadrisignatus,Endangered,2010,2009-06-05 00:00:00 UTC,Decreasing,Terrestrial
101421841,2296,Atelognathus nitoi,Vulnerable,2019,2017-09-13 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters)
101422445,21581,Telmatobius atacamensis,Critically Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101422596,54564,Rhinella achalensis,Endangered,2019,2018-07-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101423088,54646,Rhinella gallardoi,Endangered,2019,2017-10-03 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101425007,55336,Gastrotheca gracilis,Endangered,2019,2017-09-21 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101427111,56323,Atelognathus patagonicus,Critically Endangered,2019,2018-01-08 00:00:00 UTC,Increasing,Terrestrial|Freshwater (=Inland waters)
101430333,57185,Odontophrynus achalensis,Vulnerable,2019,2017-12-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101433538,57340,Telmatobius hauthali,Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101433647,57343,Telmatobius hypselocephalus,Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101434020,57353,Telmatobius oxycephalus,Endangered,2019,2018-09-25 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101434118,57355,Telmatobius pinguiculus,Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101434268,57357,Telmatobius platycephalus,Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101434402,57359,Telmatobius schreiteri,Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101434544,57360,Telmatobius scrocchii,Endangered,2019,2018-10-15 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101434696,57363,Telmatobius stephani,Endangered,2019,2017-10-05 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
101711740,44712377,Zeuneriana marmorata,Endangered,2016,2016-09-02 00:00:00 UTC,Decreasing,Terrestrial
101742864,6315,Delma impar,Endangered,2017,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial
101743329,7040,Liopholis kintorei,Vulnerable,2018,2017-02-23 00:00:00 UTC,Decreasing,Terrestrial
101743426,8187,Eulamprus leuraensis,Endangered,2018,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101743495,11804,Lerista allanae,Critically Endangered,2018,2017-06-15 00:00:00 UTC,Decreasing,Terrestrial
101743516,11805,Lerista vittata,Critically Endangered,2018,2017-06-15 00:00:00 UTC,Decreasing,Terrestrial
101743579,21902,Tiliqua adelaidensis,Endangered,2018,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial
101743649,62244,Aprasia rostrata,Vulnerable,2017,2017-02-22 00:00:00 UTC,Decreasing,Terrestrial
101752340,83778246,Varanus mertensi,Endangered,2018,2017-02-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
101752345,83778268,Varanus mitchelli,Critically Endangered,2018,2017-02-20 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
102083476,89580530,Harvengia vietnamita,Endangered,2016,2016-02-10 00:00:00 UTC,Decreasing,Terrestrial
102149871,102149327,Chamalycaeus mixtus,Critically Endangered,2016,2016-09-09 00:00:00 UTC,Decreasing,Terrestrial
102149876,102149361,Chamalycaeus microconus,Critically Endangered,2016,2016-09-09 00:00:00 UTC,Decreasing,Terrestrial
102331567,15932,Pan paniscus,Endangered,2016,2016-03-24 00:00:00 UTC,Decreasing,Terrestrial
102656452,102656174,Scincella huanrenensis,Critically Endangered,2019,2018-05-08 00:00:00 UTC,Decreasing,Terrestrial
102659572,169875,Tytthoscincus biparietalis,Endangered,2016,2007-04-24 00:00:00 UTC,Decreasing,Terrestrial
102673933,102673884,Diplodactylus polyophthalmus,Vulnerable,2017,2017-02-23 00:00:00 UTC,Decreasing,Terrestrial
102703605,102703587,Acanthophis cryptamydros,Vulnerable,2017,2017-02-21 00:00:00 UTC,Decreasing,Terrestrial
102709925,102709908,Hemiaspis damelii,Endangered,2017,2017-06-13 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
102831180,102831167,Delma tealei,Endangered,2017,2017-02-21 00:00:00 UTC,Decreasing,Terrestrial
103193380,103185896,Octochaetus diememoratio,Endangered,2017,2016-12-10 00:00:00 UTC,Decreasing,Terrestrial
103193405,103186194,Aporodrilus mortenseni,Critically Endangered,2017,2016-11-23 00:00:00 UTC,Decreasing,Terrestrial
103193485,103191144,Perionychella ngakawau,Critically Endangered,2017,2016-11-29 00:00:00 UTC,Decreasing,Terrestrial
103193515,103191983,Tokea huttoni,Endangered,2017,2016-12-02 00:00:00 UTC,Decreasing,Terrestrial
103193520,103191989,Tokea kirki,Endangered,2017,2016-12-02 00:00:00 UTC,Decreasing,Terrestrial
103309807,21356,Neotamias bulleri,Vulnerable,2016,2016-07-11 00:00:00 UTC,Decreasing,Terrestrial
103431781,13894,Moschus berezovskii,Endangered,2015,2015-02-04 00:00:00 UTC,Decreasing,Terrestrial
103433002,41876,Odontaspis ferox,Vulnerable,2016,2015-02-14 00:00:00 UTC,Decreasing,Marine
103900575,103896223,Agkistropleuron simplex,Critically Endangered,2017,2017-01-11 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
103900580,103896506,Andriana hancocki,Critically Endangered,2017,2017-01-18 00:00:00 UTC,Decreasing,Terrestrial
103900585,103896635,Andriana intermedia,Vulnerable,2017,2017-01-13 00:00:00 UTC,Decreasing,Terrestrial
103900595,103896712,Andriana tertia,Vulnerable,2017,2017-01-18 00:00:00 UTC,Decreasing,Terrestrial
103900610,103896872,Charagotettix longispinis,Endangered,2017,2017-02-03 00:00:00 UTC,Decreasing,Terrestrial
103900615,103896913,Charagotettix lucubensis,Endangered,2017,2017-01-24 00:00:00 UTC,Decreasing,Terrestrial
103900650,103897388,Cryptotettix insularis,Critically Endangered,2017,2017-01-26 00:00:00 UTC,Decreasing,Terrestrial
103900655,103897432,Cryptotettix macrophthalmus,Endangered,2017,2017-01-26 00:00:00 UTC,Decreasing,Terrestrial
103900665,103897503,Cryptotettix spinilobus,Endangered,2017,2017-01-27 00:00:00 UTC,Decreasing,Terrestrial
103900670,103897825,Eurybiades cerastes,Endangered,2017,2017-01-28 00:00:00 UTC,Decreasing,Terrestrial
103900685,103898063,Hovacris undulata,Endangered,2017,2017-01-29 00:00:00 UTC,Decreasing,Terrestrial
103900690,103898075,Hybotettix camelus,Critically Endangered,2017,2017-01-30 00:00:00 UTC,Decreasing,Terrestrial
103900695,103898107,Hybotettix humeralis,Endangered,2017,2017-01-30 00:00:00 UTC,Decreasing,Terrestrial
103900710,103898314,Lepocranus fuscus,Endangered,2017,2017-01-31 00:00:00 UTC,Decreasing,Terrestrial
103900725,103898667,Notocerus cornutus,Endangered,2017,2017-02-01 00:00:00 UTC,Decreasing,Terrestrial
103900770,103899259,Pseudosystolederus follvikae,Vulnerable,2017,2017-02-04 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
103900855,103900307,Thymochares delphini,Critically Endangered,2017,2017-02-09 00:00:00 UTC,Decreasing,Terrestrial
103900890,103900518,Thymochares pieraggii,Vulnerable,2017,2017-02-11 00:00:00 UTC,Decreasing,Terrestrial
103933918,41064,Pseudobatos horkelii,Critically Endangered,2016,2007-03-03 00:00:00 UTC,Decreasing,Marine
104020006,104019954,Rhynchobatus immaculatus,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine
104023990,103656357,Erythropitta inspeculata,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104024239,103656367,Erythropitta caeruleitorques,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104024483,103656371,Erythropitta palliceps,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104026304,103656470,Erythropitta splendida,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104030461,103656912,Pitta rosenbergii,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104036848,103660400,Grallaria saltuensis,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104049965,103661296,Dendrocolaptes punctipectus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104056169,103672561,Premnoplex pariae,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104057239,104050689,Glaucostegus cemiculus,Critically Endangered,2019,2018-12-03 00:00:00 UTC,Decreasing,Marine
104057562,22724718,Asthenes usheri,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104067231,22704697,Gerygone hypoxantha,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104073869,103694489,Ceblepyris cucullatus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104074332,103702904,Lalage conjuncta,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104089765,103714645,Symposiachrus ateralbus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104113726,103734886,Petroica dannefaerdi,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial
104116059,41797,Hemitrygon fluviorum,Vulnerable,2016,2003-05-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
104120090,39407,Hemitrygon laosensis,Endangered,2016,2011-02-24 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
104139117,103823979,Hypsipetes moheliensis,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104147410,103866023,Phylloscopus maforensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104147589,103866018,Phylloscopus misoriensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104155917,103798418,Poodytes caudatus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial|Freshwater (=Inland waters)|Marine
104161256,22714043,Zosterops saypani,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104162116,103894733,Mixornis prillwitzi,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104171073,39406,Fontitrygon garouaensis,Vulnerable,2016,2005-10-03 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
104172339,161495,Fontitrygon margarita,Endangered,2016,2004-09-05 00:00:00 UTC,Decreasing,Marine
104190354,161540,Maculabatis pastinacoides,Vulnerable,2016,2004-09-12 00:00:00 UTC,Decreasing,Marine
104191735,103878304,Rhabdornis rabori,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104192133,103772009,Artisornis sousae,Endangered,2016,2016-10-01 00:00:00 UTC,Stable,Terrestrial
104199872,103869689,Turdinus calcicola,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104200264,103870218,Rimator naungmungensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104200555,103870381,Graminicola striatus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104204024,103874754,Montecincla meridionalis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104204340,103874145,Montecincla jerdoni,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104217117,103767625,Larvivora tanensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104219816,161615,Pateobatis fai,Vulnerable,2016,2015-02-22 00:00:00 UTC,Decreasing,Marine
104222461,103867212,Hylocitrea bonthaina,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104225574,161598,Pateobatis hortlei,Vulnerable,2016,2007-07-11 00:00:00 UTC,Decreasing,Marine
104229717,161744,Pateobatis jenkinsii,Vulnerable,2016,2015-05-12 00:00:00 UTC,Decreasing,Marine
104234006,161547,Pateobatis uarnacoides,Vulnerable,2016,2004-09-10 00:00:00 UTC,Decreasing,Marine
104268260,22724899,Arremon perijanus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104268890,22724917,Arremon phygas,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104270410,103711391,Myiagra cervinicolor,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104270591,22717059,Mirafra sharpii,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104271180,22713953,Zosterops winifredae,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104279152,22721102,Junco insularis,Endangered,2016,2016-10-01 00:00:00 UTC,Increasing,Terrestrial
104280437,161431,Urogymnus granulatus,Vulnerable,2016,2015-05-20 00:00:00 UTC,Decreasing,Marine
104290442,161546,Urogymnus lobistomus,Vulnerable,2016,2007-07-11 00:00:00 UTC,Decreasing,Marine
104292419,195320,Urogymnus polylepis,Endangered,2016,2011-02-27 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)|Marine
104309431,103707852,Rhipidura sauli,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104314483,103702644,Edolisoma insperatum,Endangered,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104331492,103819606,Phyllastrephus viridiceps,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104338311,103827052,Rubigula dispar,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104339935,103831996,Pycnonotus snouckaerti,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104349008,103871334,Acridotheres javanicus,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104350016,103761646,Cyornis camarinensis,Vulnerable,2016,2016-10-01 00:00:00 UTC,Decreasing,Terrestrial
104413684,80200052,Davidrentzia valida,Critically Endangered,2017,2017-04-04 00:00:00 UTC,Decreasing,Terrestrial
104652601,104652314,Pseudocalotes poilani,Endangered,2018,2017-05-25 00:00:00 UTC,Decreasing,Terrestrial
104670518,104670445,Diploderma makii,Vulnerable,2019,2018-05-08 00:00:00 UTC,Decreasing,Terrestrial
104677832,104677699,Physignathus cocincinus,Vulnerable,2019,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
104718326,104682593,Cnemaspis caudanivea,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial
104718371,104683759,Cnemaspis niyomwanae,Endangered,2018,2017-05-23 00:00:00 UTC,Decreasing,Terrestrial
104718376,104683916,Cnemaspis nuicamensis,Vulnerable,2018,2017-05-23 00:00:00 UTC,Decreasing,Terrestrial
104718401,104684134,Cnemaspis tucdupensis,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial
104718436,104686599,Cyrtodactylus caovansungi,Endangered,2018,2017-05-23 00:00:00 UTC,Decreasing,Terrestrial
104718446,104686673,Cyrtodactylus chanhomeae,Critically Endangered,2018,2017-05-23 00:00:00 UTC,Decreasing,Terrestrial
104718526,104690632,Cyrtodactylus grismeri,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial
104718551,104691914,Cyrtodactylus huongsonensis,Vulnerable,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial
104718556,104691922,Cyrtodactylus huynhi,Vulnerable,2018,2017-05-23 00:00:00 UTC,Stable,Terrestrial
104718601,104692853,Cyrtodactylus khelangensis,Endangered,2018,2017-05-23 00:00:00 UTC,Decreasing,Terrestrial
104718706,104698021,Cyrtodactylus phuketensis,Endangered,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial
104718716,104698481,Cyrtodactylus phuquocensis,Endangered,2018,2017-05-24 00:00:00 UTC,Stable,Terrestrial
104718886,104716910,Dixonius taoi,Vulnerable,2018,2017-05-25 00:00:00 UTC,Stable,Terrestrial
104718891,104716938,Gekko aaronbaueri,Vulnerable,2018,2017-05-25 00:00:00 UTC,Stable,Terrestrial
104718921,104717581,Gekko lauhachindai,Critically Endangered,2018,2017-05-24 00:00:00 UTC,Decreasing,Terrestrial
104718946,104717986,Gekko russelltraini,Vulnerable,2018,2017-05-26 00:00:00 UTC,Stable,Terrestrial
104718966,104718065,Gekko takouensis,Vulnerable,2018,2017-05-26 00:00:00 UTC,Stable,Terrestrial
104718986,104718151,Gekko vietnamensis,Vulnerable,2018,2017-05-26 00:00:00 UTC,Stable,Terrestrial
104767069,14564,Plestiodon reynoldsi,Vulnerable,2016,2007-03-03 00:00:00 UTC,Decreasing,Terrestrial
105166598,49460189,Boophis boehmei,Endangered,2015,2014-11-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
105166824,49454520,Boophis brachychir,Vulnerable,2015,2014-11-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
105179090,49380377,Boophis rhodoscelis,Endangered,2015,2014-11-23 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
105878022,61797,Hyperolius dintelmanni,Endangered,2017,2016-11-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
106127040,89255161,Phrynopus daemon,Endangered,2018,2017-04-18 00:00:00 UTC,Decreasing,Terrestrial
106127661,78585312,Rhinella yunga,Endangered,2018,2017-04-17 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
107027734,198201,Palaemonetes mexicanus,Critically Endangered,2013,2012-12-05 00:00:00 UTC,Stable,Freshwater (=Inland waters)
107263066,41586,Lycalopex fulvipes,Endangered,2016,2016-03-04 00:00:00 UTC,Decreasing,Terrestrial
107345462,54630,Sclerophrys djohongensis,Endangered,2016,2004-05-01 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
107350763,54774,Sclerophrys taiensis,Endangered,2016,2012-06-03 00:00:00 UTC,Decreasing,Terrestrial|Freshwater (=Inland waters)
107353451,107353425,Atlantica calathoides,Critically Endangered,2017,2016-11-29 00:00:00 UTC,Decreasing,Terrestrial
107426523,107424699,Abelona michaelisi,Vulnerable,2019,2018-12-14 00:00:00 UTC,Decreasing,Terrestrial
107431016,199560,Arachnocephalus medvedevi,Critically Endangered,2019,2018-12-14 00:00:00 UTC,Decreasing,Terrestrial
107431160,44710484,Bradyporus sureyai,Vulnerable,2019,2017-02-07 00:00:00 UTC,Decreasing,Terrestrial
107431190,107430621,Caryanda pieli,Vulnerable,2019,2017-02-14 00:00:00 UTC,Decreasing,Terrestrial
107431200,107430652,Chibchacris sturmi,Vulnerable,2019,2017-12-08 00:00:00 UTC,Decreasing,Terrestrial
107431225,107430801,Duroniella acuta,Endangered,2019,2017-12-11 00:00:00 UTC,Decreasing,Terrestrial
107431235,107430856,Jivarus ochraceus,Endangered,2019,2018-11-29 00:00:00 UTC,Decreasing,Terrestrial
107431270,107430934,Praxibulus uncinatus,Vulnerable,2019,2018-01-25 00:00:00 UTC,Decreasing,Terrestrial
107431280,107430974,Sinaloa garabe,Vulnerable,2019,2018-01-25 00:00:00 UTC,Decreasing,Terrestrial
107437111,107435064,Lutosa azteca,Vulnerable,2019,2018-06-24 00:00:00 UTC,Decreasing,Terrestrial
107437116,107435116,Euschmidtia somereni,Endangered,2019,2018-01-17 00:00:00 UTC,Decreasing,Terrestrial
107437121,107435178,Pseudoschmidtia curticerca,Endangered,2019,2018-06-21 00:00:00 UTC,Decreasing,Terrestrial
107437126,107435206,Tetefortina lohenae,Critically Endangered,2019,2018-01-18 00:00:00 UTC,Decreasing,Terrestrial
107437146,107435348,Hapithus semnos,Vulnerable,2019,2018-07-04 00:00:00 UTC,Decreasing,Terrestrial
107437166,107435663,Endolandrevus pubescens,Vulnerable,2019,2017-12-18 00:00:00 UTC,Decreasing,Terrestrial
107437171,107435672,Nemobiopsis jabase,Endangered,2019,2018-07-04 00:00:00 UTC,Decreasing,Terrestrial
107451540,107450196,Talia bandumu,Vulnerable,2019,2018-01-28 00:00:00 UTC,Decreasing,Terrestrial
107451555,107450476,Phyteumas whellani,Vulnerable,2019,2018-06-22 00:00:00 UTC,Decreasing,Terrestrial
107451570,107450664,Eurhaphidophora bona,Vulnerable,2019,2018-01-22 00:00:00 UTC,Decreasing,Terrestrial
107451580,107450746,Rhaphidophora exigua,Vulnerable,2019,2018-06-20 00:00:00 UTC,Decreasing,Terrestrial
107451605,107451335,Hirrius scrobiculatus,Vulnerable,2019,2018-06-27 00:00:00 UTC,Decreasing,Terrestrial
107451610,107451528,Saussurella acuticornis,Vulnerable,2019,2018-10-27 00:00:00 UTC,Decreasing,Terrestrial
107460946,107460590,Coryphodonta ikonnikovi,Vulnerable,2019,2017-12-10 00:00:00 UTC,Decreasing,Terrestrial
107460971,107460841,Hemisaga irregularis,Vulnerable,2019,2018-02-02 00:00:00 UTC,Decreasing,Terrestrial
107474950,40057,Boettgeria crispa,Endangered,2017,2016-12-02 00:00:00 UTC,Decreasing,Terrestrial
107626256,107625428,Galaxias sp. nov. 'Breede',Endangered,2017,2016-12-02 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107626537,107626507,Galaxias sp. nov. 'Heuningnes',Endangered,2017,2017-02-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107626669,107626648,Galaxias sp. nov. 'Klein',Endangered,2017,2017-02-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107626723,107626712,Galaxias sp. nov. 'Riviersonderend',Vulnerable,2017,2017-02-17 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107626985,107626977,Galaxias sp. nov. 'Verlorenvlei',Endangered,2017,2016-12-07 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107654388,107654052,Pseudobarbus afer,Endangered,2017,2016-12-01 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107654419,107649522,Pseudobarbus phlegethon,Endangered,2017,2016-11-16 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107655883,107655762,Darevskia kopetdaghica,Endangered,2017,2016-04-06 00:00:00 UTC,Decreasing,Terrestrial
107662152,107662143,Pseudobarbus senticeps,Critically Endangered,2017,2016-12-12 00:00:00 UTC,Increasing,Freshwater (=Inland waters)
107822221,107821062,Scybalocanthon arcabuquensis,Endangered,2018,2017-08-31 00:00:00 UTC,Decreasing,Terrestrial
107884993,107884970,Tsoukatosia argolica,Vulnerable,2017,2017-03-02 00:00:00 UTC,Stable,Terrestrial
107885611,107885596,Tsoukatosia nicoleae,Vulnerable,2017,2017-03-02 00:00:00 UTC,Stable,Terrestrial
107937478,107662050,Pseudobarbus swartzi,Vulnerable,2017,2016-12-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
107967611,107967559,Nicephora subulata,Vulnerable,2019,2018-07-06 00:00:00 UTC,Decreasing,Terrestrial
107977167,107977150,Afrotettix fursti,Vulnerable,2019,2018-12-13 00:00:00 UTC,Decreasing,Terrestrial
107977264,107977251,Alulacroides micronacrolius,Vulnerable,2019,2019-02-11 00:00:00 UTC,Decreasing,Terrestrial
107977982,107977975,Hapithus gratus,Endangered,2019,2019-02-21 00:00:00 UTC,Decreasing,Terrestrial
107978656,107978633,Brasilodontus mucuriensis,Vulnerable,2019,2019-02-21 00:00:00 UTC,Decreasing,Terrestrial
107979534,107979018,Caryanda quadrata,Endangered,2019,2019-03-06 00:00:00 UTC,Decreasing,Terrestrial
107981903,107981898,Criotettix triangularis,Vulnerable,2019,2019-02-14 00:00:00 UTC,Decreasing,Terrestrial
107983410,107983389,Dysonia alipes,Vulnerable,2019,2019-01-14 00:00:00 UTC,Decreasing,Terrestrial
109192078,107628346,Pseudobarbus verloreni,Endangered,2017,2016-12-13 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109192578,109192571,Eucopiocera rubripes,Vulnerable,2019,2019-02-20 00:00:00 UTC,Stable,Terrestrial
109194301,109194292,Gryllacris barabensis,Vulnerable,2019,2019-01-27 00:00:00 UTC,Decreasing,Terrestrial
109197482,109197475,Horatosphaga elgonis,Vulnerable,2019,2019-03-14 00:00:00 UTC,Decreasing,Terrestrial
109221299,109221276,Orphula gracilicornis,Vulnerable,2019,2019-04-24 00:00:00 UTC,Decreasing,Terrestrial
109221849,109221844,Pantecphylus kamerunus,Vulnerable,2019,2019-04-06 00:00:00 UTC,Decreasing,Terrestrial
109225177,109225107,Rhaphidophora invalida,Vulnerable,2019,2019-02-17 00:00:00 UTC,Decreasing,Terrestrial
109235497,109235386,Tettigonia savignyi,Vulnerable,2019,2018-12-29 00:00:00 UTC,Decreasing,Terrestrial
109260319,109260314,Valiatrella multiprotubera,Vulnerable,2019,2019-02-10 00:00:00 UTC,Decreasing,Terrestrial
109260741,109260736,Walkerana mira,Vulnerable,2019,2019-03-16 00:00:00 UTC,Decreasing,Terrestrial
109260757,109260752,Xizicus laminatus,Endangered,2019,2019-02-10 00:00:00 UTC,Decreasing,Terrestrial
109421257,109421254,Pseudobarbus sp. nov. 'keiskamma',Endangered,2017,2016-12-21 00:00:00 UTC,Decreasing,Freshwater (=Inland waters)
109463883,109463880,Ctenotus ora,Vulnerable,2017,2017-02-21 00:00:00 UTC,Decreasing,Terrestrial
