internalTaxonId,scientificName,kingdomName,phylumName,orderName,className,familyName,genusName,speciesName
58903,Raorchestes signatus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,signatus
58904,Pseudophilautus silus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,silus
58909,Raorchestes graminirupes,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,graminirupes
58910,Pseudophilautus amboli,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,amboli
58912,Raorchestes dubois,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,dubois
58914,Raorchestes munnarensis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,munnarensis
58916,Raorchestes ponmudi,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,ponmudi
58917,Raorchestes bobingeri,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,bobingeri
58934,Raorchestes viridis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Raorchestes,viridis
58940,Pseudophilautus zorro,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Pseudophilautus,zorro
58946,Taruga eques,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Taruga,eques
58954,Taruga longinasus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Taruga,longinasus
58974,Rhacophorus arvalis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Rhacophorus,arvalis
58975,Rhacophorus aurantiventris,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Rhacophorus,aurantiventris
59000,Rhacophorus lateralis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Rhacophorus,lateralis
59083,Batrachuperus karlschmidti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Batrachuperus,karlschmidti
59085,Batrachuperus pinchonii,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Batrachuperus,pinchonii
59087,Batrachuperus tibetanus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Batrachuperus,tibetanus
59088,Batrachuperus yenyuanensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Batrachuperus,yenyuanensis
59016,Rhacophorus pseudomalabaricus,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Rhacophorus,pseudomalabaricus
59089,Hynobius amjiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,amjiensis
59090,Hynobius arisanensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,arisanensis
59091,Hynobius boulengeri,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,boulengeri
59092,Hynobius chinensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,chinensis
59027,Ghatixalus variabilis,ANIMALIA,CHORDATA,ANURA,AMPHIBIA,RHACOPHORIDAE,Ghatixalus,variabilis
59049,Ambystoma altamirani,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,altamirani
59054,Ambystoma bombypellum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,bombypellum
59058,Ambystoma granulosum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,granulosum
59061,Ambystoma leorae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,AMBYSTOMATIDAE,Ambystoma,leorae
59162,Bolitoglossa flaviventris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,flaviventris
59163,Bolitoglossa franklini,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,franklini
59165,Bolitoglossa guaramacalensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,guaramacalensis
59164,Bolitoglossa gracilis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,gracilis
59103,Hynobius tokyoensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,tokyoensis
59178,Bolitoglossa medemi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,medemi
59106,Hynobius yiwuensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Hynobius,yiwuensis
59179,Bolitoglossa meliana,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,meliana
59107,Pachyhynobius yunanicus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Pachyhynobius,yunanicus
59181,Bolitoglossa minutula,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,minutula
59109,Pachyhynobius shangchengensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Pachyhynobius,shangchengensis
59182,Bolitoglossa mombachoensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,mombachoensis
59111,Pseudohynobius flavomaculatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Pseudohynobius,flavomaculatus
59184,Bolitoglossa mulleri,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,mulleri
59113,Liua tsinpaensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,HYNOBIIDAE,Liua,tsinpaensis
59186,Bolitoglossa nigrescens,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,nigrescens
59190,Bolitoglossa orestes,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,orestes
59194,Bolitoglossa pesrubra,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,pesrubra
59197,Bolitoglossa porrasorum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,porrasorum
59132,Batrachoseps regius,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Batrachoseps,regius
59134,Batrachoseps wrighti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Batrachoseps,wrighti
59138,Bolitoglossa alvaradoi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,alvaradoi
59144,Bolitoglossa celaque,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,celaque
59146,Bolitoglossa chica,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,chica
59149,Bolitoglossa conanti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,conanti
59155,Bolitoglossa diminuta,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,diminuta
59158,Bolitoglossa engelhardti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,engelhardti
59161,Bolitoglossa flavimembris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,flavimembris
59172,Bolitoglossa lignicolor,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,lignicolor
59177,Bolitoglossa marmorea,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,marmorea
59201,Bolitoglossa rostrata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,rostrata
59266,Eurycea junaluska,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Eurycea,junaluska
59267,Eurycea latitans,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Eurycea,latitans
59280,Gyrinophilus gulolineatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Gyrinophilus,gulolineatus
59208,Bolitoglossa sooyorum,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,sooyorum
59281,Gyrinophilus palleucus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Gyrinophilus,palleucus
59212,Bolitoglossa subpalmata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bolitoglossa,subpalmata
59289,Pseudoeurycea lineola,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,lineola
59220,Bradytriton silus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Bradytriton,silus
59293,Nototriton barbouri,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,barbouri
59294,Nototriton gamezi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,gamezi
59222,Chiropterotriton chiropterus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,chiropterus
59295,Nototriton guanacaste,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,guanacaste
59223,Chiropterotriton chondrostega,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,chondrostega
59224,Chiropterotriton cracens,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,cracens
59298,Nototriton major,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,major
59227,Chiropterotriton magnipes,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,magnipes
59229,Chiropterotriton multidentatus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,multidentatus
59230,Chiropterotriton orculus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Chiropterotriton,orculus
59233,Thorius adelos,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,adelos
59234,Cryptotriton alvarezdeltoroi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Cryptotriton,alvarezdeltoroi
59237,Dendrotriton bromeliacius,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,bromeliacius
59238,Dendrotriton cuchumatanus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,cuchumatanus
59239,Dendrotriton megarhinus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,megarhinus
59240,Dendrotriton rabbi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,rabbi
59242,Dendrotriton xolocalcae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Dendrotriton,xolocalcae
59271,Eurycea naufragia,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Eurycea,naufragia
59275,Eurycea tonkawae,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Eurycea,tonkawae
59301,Nototriton saslaya,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nototriton,saslaya
59363,Plethodon welleri,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,welleri
59304,Nyctanolis pernix,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Nyctanolis,pernix
59376,Pseudoeurycea exspectata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,exspectata
59307,Oedipina altura,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,altura
59381,Pseudoeurycea goebeli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,goebeli
59382,Pseudoeurycea juarezi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,juarezi
59314,Oedipina gracilis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,gracilis
59315,Oedipina grandis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,grandis
59317,Oedipina maritima,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,maritima
59320,Oedipina paucidentata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,paucidentata
59321,Oedipina poelzi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,poelzi
59392,Pseudoeurycea rex,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,rex
59322,Oedipina pseudouniformis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,pseudouniformis
59324,Oedipina stenopodia,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Oedipina,stenopodia
59397,Pseudoeurycea smithi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,smithi
59398,Pseudoeurycea tenchalli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,tenchalli
59328,Parvimolge townsendi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Parvimolge,townsendi
59399,Pseudoeurycea teotepec,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,teotepec
59333,Plethodon cheoah,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,cheoah
59347,Plethodon meridianus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,meridianus
59350,Plethodon petraeus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,petraeus
59355,Plethodon shermani,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Plethodon,shermani
59372,Pseudoeurycea brunnata,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,brunnata
59462,Pleurodeles poireti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Pleurodeles,poireti
59400,Pseudoeurycea tlahcuiloh,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,tlahcuiloh
59401,Pseudoeurycea unguidentis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Pseudoeurycea,unguidentis
59464,Salamandra algira,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Salamandra,algira
59407,Thorius arboreus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,arboreus
59408,Thorius aureus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,aureus
59409,Thorius boreas,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,boreas
59410,Thorius dubitus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,dubitus
59483,Tylototriton hainanensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Tylototriton,hainanensis
59411,Thorius grandis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,grandis
59484,Tylototriton kweichowensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Tylototriton,kweichowensis
59412,Thorius infernalis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,infernalis
59414,Thorius lunaris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,lunaris
59415,Thorius macdougalli,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,macdougalli
59488,Tylototriton wenxianensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Tylototriton,wenxianensis
59416,Thorius magnipes,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,magnipes
59417,Thorius minutissimus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,minutissimus
59421,Thorius narisovalis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,narisovalis
59422,Thorius omiltemi,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,omiltemi
59424,Thorius pennatulus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,pennatulus
59425,Thorius pulmonaris,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,pulmonaris
59426,Thorius schmidti,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,schmidti
59428,Thorius spilogaster,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PLETHODONTIDAE,Thorius,spilogaster
59430,Necturus alabamensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,PROTEIDAE,Necturus,alabamensis
59437,Rhyacotriton olympicus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,RHYACOTRITONIDAE,Rhyacotriton,olympicus
59441,Cynops ensicauda,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Cynops,ensicauda
59443,Hypselotriton orphicus,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Hypselotriton,orphicus
59446,Echinotriton andersoni,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Echinotriton,andersoni
59447,Echinotriton chinhaiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Echinotriton,chinhaiensis
59452,Notophthalmus meridionalis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Notophthalmus,meridionalis
59458,Paramesotriton fuzhongensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Paramesotriton,fuzhongensis
59459,Paramesotriton guangxiensis,ANIMALIA,CHORDATA,CAUDATA,AMPHIBIA,SALAMANDRIDAE,Paramesotriton,guangxiensis
59545,Dermophis mexicanus,ANIMALIA,CHORDATA,GYMNOPHIONA,AMPHIBIA,DERMOPHIIDAE,Dermophis,mexicanus
59697,Atoconeura aethiopica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Atoconeura,aethiopica
59700,Ceriagrion georgifreyi,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Ceriagrion,georgifreyi
59706,Cordulegaster helladica,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,CORDULEGASTRIDAE,Cordulegaster,helladica
60095,Urolophus javanicus,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,UROLOPHIDAE,Urolophus,javanicus
60113,Gymnura zonura,ANIMALIA,CHORDATA,RAJIFORMES,CHONDRICHTHYES,GYMNURIDAE,Gymnura,zonura
60119,Aetobatus flagellum,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,AETOBATIDAE,Aetobatus,flagellum
60120,Aetomylaeus maculatus,ANIMALIA,CHORDATA,MYLIOBATIFORMES,CHONDRICHTHYES,MYLIOBATIDAE,Aetomylaeus,maculatus
6026,Cyclura carinata,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,carinata
60202,Sphyrna tudes,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,SPHYRNIDAE,Sphyrna,tudes
60203,Mustelus schmitti,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,TRIAKIDAE,Mustelus,schmitti
60274,Pyrrhosoma elisabethae,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,COENAGRIONIDAE,Pyrrhosoma,elisabethae
60218,Isogomphodon oxyrhynchus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Isogomphodon,oxyrhynchus
60219,Carcharhinus signatus,ANIMALIA,CHORDATA,CARCHARHINIFORMES,CHONDRICHTHYES,CARCHARHINIDAE,Carcharhinus,signatus
60290,Gomphus lucasii,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,GOMPHIDAE,Gomphus,lucasii
60302,Orthetrum poecilops,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,LIBELLULIDAE,Orthetrum,poecilops
60374,Barbatula samantica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Barbatula,samantica
60307,Boyeria cretensis,ANIMALIA,ARTHROPODA,ODONATA,INSECTA,AESHNIDAE,Boyeria,cretensis
60325,Aplocheilichthys sp. nov. 'Baringo',ANIMALIA,CHORDATA,CYPRINODONTIFORMES,ACTINOPTERYGII,POECILIIDAE,Aplocheilichthys,sp. nov. 'Baringo'
60339,Oreochromis alcalicus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,alcalicus
60343,Iberochondrostoma oretanum,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberochondrostoma,oretanum
60347,Cobitis vettonica,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,vettonica
6035,Cyclura cychlura,ANIMALIA,CHORDATA,SQUAMATA,REPTILIA,IGUANIDAE,Cyclura,cychlura
60400,Iberocypris alburnoides,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberocypris,alburnoides
60450,Chelaethiops rukwaensis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Chelaethiops,rukwaensis
60566,Haplochromis microdon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,microdon
60509,Haplochromis erythromaculatus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,erythromaculatus
60532,Haplochromis guiarti,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,guiarti
60536,Haplochromis victorianus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,victorianus
60538,Haplochromis argenteus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,argenteus
60623,Oreochromis andersonii,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,andersonii
60691,Nemacheilus dori,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,BALITORIDAE,Nemacheilus,dori
60628,Oreochromis jipe,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,jipe
60629,Oreochromis amphimelas,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,amphimelas
60631,Oreochromis rukwaensis,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,rukwaensis
60632,Oreochromis karomo,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,karomo
60634,Oreochromis hunteri,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Oreochromis,hunteri
60635,Telestes beoticus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Telestes,beoticus
60647,Haplochromis chromogynos,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,chromogynos
60648,Haplochromis plagiodon,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,plagiodon
60662,Haplochromis aelocephalus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,aelocephalus
60791,Iberochondrostoma lusitanicum,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Iberochondrostoma,lusitanicum
60793,Distichodus petersii,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,DISTICHODONTIDAE,Distichodus,petersii
60725,Haplochromis heusinkveldi,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,CICHLIDAE,Haplochromis,heusinkveldi
60736,Pseudochondrostoma duriense,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Pseudochondrostoma,duriense
60738,Squalius keadicus,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,keadicus
60767,Rhabdalestes leleupi,ANIMALIA,CHORDATA,CHARACIFORMES,ACTINOPTERYGII,ALESTIDAE,Rhabdalestes,leleupi
60858,Cobitis zanandreai,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,zanandreai
60827,Parachondrostoma turiense,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Parachondrostoma,turiense
60828,Squalius lucumonis,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,CYPRINIDAE,Squalius,lucumonis
60829,Cobitis dalmatina,ANIMALIA,CHORDATA,CYPRINIFORMES,ACTINOPTERYGII,COBITIDAE,Cobitis,dalmatina
60833,Lates angustifrons,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,angustifrons
60835,Lates macrophthalmus,ANIMALIA,CHORDATA,PERCIFORMES,ACTINOPTERYGII,LATIDAE,Lates,macrophthalmus
