assessment_id,id_no,binomial,presence,origin,seasonal,compiler,year,citation,legend,subspecies,subpop,dist_comm,island,tax_comm,source,basisofrec,event_year,longitude,latitude
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00144,HumanObservation,1973,80.405873,6.994848
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00181,HumanObservation,2008,80.4666,6.1
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.33901,6.22542
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.36664,6.22953
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00224,HumanObservation,1984,80.268708,6.788348
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00224,HumanObservation,1984,80.34192,6.252797
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.230693,6.612474
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.242917,6.647085
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.246413,6.51485
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.315881,6.308533
150839202,195361,Puntius kelumi,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00284,HumanObservation,2019,80.20934,6.58235
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.15,6.383333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.15,6.466667
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.15,6.733333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.35,6.366667
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.4,6.983333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.15,6.383333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.15,6.466667
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.15,6.733333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.272222,6.288889
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.272222,6.308333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.312461,6.058696
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.35,6.366667
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.395833,6.261111
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.4,6.983333
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0106,HumanObservation,2008,80.6,6.5
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.3153,6.0982
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.366667,6.25
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.12407,6.898139
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.136014,6.483409
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.169294,6.860302
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.21091,7.13089
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.236628,7.056006
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.2825,6.5447
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.283224,6.307848
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.294473,7.027349
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.3153,6.0982
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.31908,6.46784
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.319341,6.303326
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.36664,6.22953
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.367858,6.66076
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.3684,6.6266
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.4022,6.2668
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.544,6.2949
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.6193,6.1895
150839202,195361,Puntius kelumi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Sampath de A Goonatilake,HumanObservation,2015,80.239525,7.158387
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00138,HumanObservation,2000,80.083594,6.900274
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00158,HumanObservation,2017,80.011667,6.826111
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00159,HumanObservation,2011,80.799167,7.522278
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00188,HumanObservation,2006,80.273889,6.346111
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.79525066,7.98487801
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.80767011,7.99400126
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.81011138,8.00494277
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.83132432,8.02648911
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.85252565,8.02388118
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.86361267,8.02748691
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.86633132,7.9750203
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.87195635,8.05300353
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.88471201,7.98462813
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00194,HumanObservation,2008,80.88620931,7.98653574
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00211,HumanObservation,2007,80.273889,6.346111
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00214,HumanObservation,2007,80.311715,6.063443
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00259,HumanObservation,2019,80.99911,7.205444
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00259,HumanObservation,2019,81.009812,7.220888
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00259,HumanObservation,2019,81.065369,7.170924
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00259,HumanObservation,2019,81.121192,7.368288
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00279,HumanObservation,1994,80.148983,6.867091
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00280,HumanObservation,2016,79.969628,6.718966
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.142603,6.366847
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.278637,6.395789
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.290001,6.53838
150839207,195362,Puntius kamalika,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.315881,6.308533
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,79.8833,6.8333
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.016667,7.05
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.183333,6.1
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.383333,6.766667
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0103,HumanObservation,2008,80.383333,6.788889
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0109,HumanObservation,2008,80.8833,8.0166
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0110,HumanObservation,2007,80.65,8.1166
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0114,HumanObservation,2008,81.2666,6.1833
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.1833,6.1
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,79.999877,6.817573
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.0586,7.0642
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.064168,6.68433
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.160687,6.724529
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.367858,6.66076
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.4022,6.2668
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Sampath de A Goonatilake,HumanObservation,2000,79.979894,6.951034
150839207,195362,Puntius kamalika,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Sampath de A Goonatilake,HumanObservation,2016,80.658363,7.808224
150839222,196105,Rasbora armitagei,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0108,HumanObservation,2010,80.5993,6.4876
150839222,196105,Rasbora armitagei,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE0113,HumanObservation,2010,80.5993,6.4876
150839222,196105,Rasbora armitagei,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.59908,6.48874
150839222,196105,Rasbora armitagei,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.5993,6.4876
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0108,HumanObservation,2010,80.75,6.75
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.6752,6.6304
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.755,6.746
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.7761,6.6968
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.7789,6.6912
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.7826,6.72093
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.8005,6.7018
150839227,196106,Rasbora naggsi,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.9371,6.5266
150839237,196109,Mystus ankutta,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.33901,6.22542
150839237,196109,Mystus ankutta,1,1,1,Malka Fernando,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",CHE00275,HumanObservation,2015,79.911572,6.907148
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0115,HumanObservation,2008,80.3152,6.0983
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.416667,6.183333
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.555075,5.978855
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",API0116,HumanObservation,2009,80.597364,5.97724
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.10973,6.41481
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.136014,6.483409
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.182615,6.37392
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.21091,7.13089
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.215929,6.645235
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.2396,6.3748
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.254182,6.446607
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.277227,6.543257
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.283224,6.307848
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.3152,6.0983
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.319341,6.303326
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.355862,6.890705
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.36395,6.63207
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.4022,6.2668
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.433333,6.75
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.52483,6.3615
150839237,196109,Mystus ankutta,1,1,1,Sampath de A Goonatilake,2019,IUCN,Extant (resident), , ,"",Sri Lanka,"",Hiranya Sudasinghe,HumanObservation,2019,80.544,6.2949
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00133,HumanObservation,2016,80.310104,6.394005
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00133,HumanObservation,2016,80.330141,6.397782
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00156,HumanObservation,2017,80.070987,6.230125
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.31023,6.15178
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00184,HumanObservation,2017,80.35834,6.16996
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00188,HumanObservation,2006,80.273889,6.346111
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00211,HumanObservation,2007,80.273889,6.346111
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00212,HumanObservation,2015,80.233528,6.220192
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00214,HumanObservation,2007,80.311715,6.063443
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00232,HumanObservation,2017,80.163044,6.477381
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00237,HumanObservation,2014,80.420235,6.825433
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00253,HumanObservation,2005,80.523846,6.08117
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00253,HumanObservation,2005,80.526173,6.083956
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00253,HumanObservation,2005,80.529513,6.085082
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00253,HumanObservation,2005,80.534198,6.084947
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00253,HumanObservation,2005,80.538904,6.091137
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00253,HumanObservation,2005,80.542562,6.083975
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00254,HumanObservation,2012,80.042051,6.581616
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.104071,6.521573
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.160104,6.367427
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.54096,6.273988
150839247,196111,Aplocheilus werneri,1,1,1,Malka Fernando,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",CHE00282,HumanObservation,2019,80.548474,6.308716
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0032,HumanObservation,1981,80.366667,6.25
150839247,196111,Aplocheilus werneri,1,1,1,Sampath de A Goonatilake,2019,IUCN (International Union for Conservation of Nature),Extant (resident), , ,"",Sri Lanka,"",API0036,HumanObservation,1991,80.5166,6.1
